2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,00,255
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,0A,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,10,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,11,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,12,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,13,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,14,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,15,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,16,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,17,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,1F,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,21,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,24,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,25,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,26,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,27,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,28,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,29,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,2D,2
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,30,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,31,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,33,2
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,34,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,35,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,36,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,38,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,39,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,3A,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,3B,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,3C,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,3D,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,3E,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,3F,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,40,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,41,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,42,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,44,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,46,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,47,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,48,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,49,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,4A,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,4B,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,4C,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,4D,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,4E,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,4F,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,50,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,51,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,53,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,55,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,5A,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,5B,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,5C,2
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,5F,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,64,3
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,6F,2
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,70,2
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,71,2
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,72,2
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,73,2
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,74,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,75,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,8D,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,AC,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,AD,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,BF,2
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,D3,2
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,DD,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,DE,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,E7,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,E8,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,E9,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,F1,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,F2,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,FB,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,FC,1
2017-03-15 20:25:51.087000000,User,MyPC,2017-03-15 20:25:51.087000000,User,MyPC,FD,1
